Title,URL,Visited Date and Time,Total Time Spent (s),Total Time Spent (m)
"5 Ways to Change User Account Name in Windows 11 - YouTube","https://www.youtube.com/watch?v=IQVNLUdXbHA","2024-11-02 18:36:02",769.41,12.82
"git@github.com: Permission denied (publickey). fatal: Could not read from remote repository. - Search","https://www.bing.com/search?q=git%40github.com%3A+Permission+denied+(publickey).+fatal%3A+Could+not+read+from+remote+repository.&cvid=fae5e805994c46ec818be79dc9ccb3e2&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBBzI2OGowajSoAgewAgE&FORM=ANAB01&PC=U531","2024-11-02 18:39:54",102.20,1.70
"","https://www.bing.com/ck/a?!&&p=a5b580993d4a3659370d45b1ab6fec5afa5cf447e0053e197cd18b7cda8297a1JmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=git%40github.com%3a+Permission+denied+(publickey).+fatal%3a+Could+not+read+from+remote+repository.&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvNTc3MzQ2NjkvZ2l0Z2l0aHViLWNvbS1wZXJtaXNzaW9uLWRlbmllZC1wdWJsaWNrZXk&ntb=1","2024-11-02 18:40:02",0.02,0.00
"git@github.com: Permission denied (publickey). fatal: Could not read from remote repository. - Search","https://www.bing.com/search?q=git%40github.com%3A+Permission+denied+(publickey).+fatal%3A+Could+not+read+from+remote+repository.&cvid=fae5e805994c46ec818be79dc9ccb3e2&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBBzI2OGowajSoAgewAgE&FORM=ANAB01&PC=U531","2024-11-02 18:40:02",0.33,0.01
"git@github.com: Permission denied (publickey) - Stack Overflow","https://stackoverflow.com/questions/57734669/gitgithub-com-permission-denied-publickey","2024-11-02 18:40:03",528.86,8.81
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 18:40:21",0.08,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 18:40:21",0.13,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 18:40:21",13.04,0.22
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 18:40:34",0.05,0.00
"Your profile","https://github.com/settings/profile","2024-11-02 18:40:34",0.17,0.00
"Your profile","https://github.com/settings/profile","2024-11-02 18:40:35",2.79,0.05
"Your profile","https://github.com/settings/profile","2024-11-02 18:40:37",0.03,0.00
"Your profile","https://github.com/settings/emails","2024-11-02 18:40:37",0.10,0.00
"Your profile","https://github.com/settings/emails","2024-11-02 18:40:38",8.63,0.14
"Your profile","https://github.com/settings/profile","2024-11-02 18:40:46",485.49,8.09
"","https://www.bing.com/ck/a?!&&p=a5b580993d4a3659370d45b1ab6fec5afa5cf447e0053e197cd18b7cda8297a1JmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=git%40github.com%3a+Permission+denied+(publickey).+fatal%3a+Could+not+read+from+remote+repository.&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvNTc3MzQ2NjkvZ2l0Z2l0aHViLWNvbS1wZXJtaXNzaW9uLWRlbmllZC1wdWJsaWNrZXk&ntb=1","2024-11-02 18:41:14",0.02,0.00
"git@github.com: Permission denied (publickey). fatal: Could not read from remote repository. - Search","https://www.bing.com/search?q=git%40github.com%3A+Permission+denied+(publickey).+fatal%3A+Could+not+read+from+remote+repository.&cvid=fae5e805994c46ec818be79dc9ccb3e2&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBBzI2OGowajSoAgewAgE&FORM=ANAB01&PC=U531","2024-11-02 18:41:14",0.32,0.01
"git@github.com: Permission denied (publickey) - Stack Overflow","https://stackoverflow.com/questions/57734669/gitgithub-com-permission-denied-publickey","2024-11-02 18:41:14",457.32,7.62
"Generating a new SSH key and adding it to the ssh-agent - GitHub Docs","https://help.github.com/en/articles/generating-a-new-ssh-key-and-adding-it-to-the-ssh-agent","2024-11-02 18:41:30",0.00,0.00
"Generating a new SSH key and adding it to the ssh-agent - GitHub Docs","https://docs.github.com/en/articles/generating-a-new-ssh-key-and-adding-it-to-the-ssh-agent","2024-11-02 18:41:30",0.00,0.00
"Generating a new SSH key and adding it to the ssh-agent - GitHub Docs","https://docs.github.com/en/authentication/connecting-to-github-with-ssh/generating-a-new-ssh-key-and-adding-it-to-the-ssh-agent","2024-11-02 18:41:30",0.19,0.00
"Generating a new SSH key and adding it to the ssh-agent - GitHub Docs","https://docs.github.com/en/authentication/connecting-to-github-with-ssh/generating-a-new-ssh-key-and-adding-it-to-the-ssh-agent","2024-11-02 18:41:30",439.44,7.32
"Generating a new SSH key and adding it to the ssh-agent - GitHub Docs","https://docs.github.com/en/authentication/connecting-to-github-with-ssh/generating-a-new-ssh-key-and-adding-it-to-the-ssh-agent#generating-a-new-ssh-key-for-a-hardware-security-key","2024-11-02 18:48:50",0.01,0.00
"Generating a new SSH key and adding it to the ssh-agent - GitHub Docs","https://docs.github.com/en/authentication/connecting-to-github-with-ssh/generating-a-new-ssh-key-and-adding-it-to-the-ssh-agent#generating-a-new-ssh-key-for-a-hardware-security-key","2024-11-02 18:48:50",5.00,0.08
"mvn download and install - Search","https://www.bing.com/search?pglt=43&q=mvn+download+and+install&cvid=afd68d4280954b359d3a9c4390a28221&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOTIGCAEQABhAMgYIAhAAGEAyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQABhAMgYICBAAGEDSAQkxNDEwMGowajGoAgiwAgE&FORM=ANSPA1&PC=U531","2024-11-02 18:53:34",165.81,2.76
"YouTube","https://www.youtube.com/","2024-11-02 18:53:40",12.60,0.21
"YouTube","https://www.youtube.com/","2024-11-02 18:53:53",0.03,0.00
"maven download windows 11 - YouTube","https://www.youtube.com/results?search_query=maven+download+windows+11","2024-11-02 18:53:53",3.88,0.06
"How to install Apache Maven on Windows 11/10/8/7 - YouTube","https://www.youtube.com/watch?v=Br98iO1K1SA","2024-11-02 18:53:57",1622.69,27.04
"mvn download and install windows 11 - Search","https://www.bing.com/search?q=mvn+download+and+install+windows+11&qs=GS&pq=mvn+download+and+install&sk=HS1GS3&sc=10-24&cvid=082BF90B9BB048DA95BBEA34FC4B8425&FORM=QBRE&sp=5&lq=0","2024-11-02 18:56:20",14.68,0.24
"mvn download and install windows 11 wtih openJDK21 - Search","https://www.bing.com/search?q=mvn+download+and+install+windows+11+wtih+openJDK21&qs=n&form=QBRE&sp=-1&ghc=1&lq=0&pq=mvn+download+and+install+windows+11+wtih+openjdk21&sc=3-50&sk=&cvid=707F28B3C9A1464BA15B66CEFE1843A7&ghsh=0&ghacc=0&ghpl=","2024-11-02 18:56:35",2.53,0.04
"maven download and install windows 11 with OpenJDK 11 - Search","https://www.bing.com/search?q=maven+download+and+install+windows+11+with+OpenJDK+11&FORM=AWRE","2024-11-02 18:56:37",207.21,3.45
"","https://www.bing.com/ck/a?!&&p=4d4848a6fe1c3831aa96c6873f9a7de615c7da215edc44bcf6c4ace875cffabdJmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=maven+download+and+install+windows+11+with+OpenJDK+11&u=a1aHR0cHM6Ly9tYXZlbi5hcGFjaGUub3JnL2luc3RhbGwuaHRtbA&ntb=1","2024-11-02 18:56:39",0.02,0.00
"maven download and install windows 11 with OpenJDK 11 - Search","https://www.bing.com/search?q=maven+download+and+install+windows+11+with+OpenJDK+11&FORM=AWRE","2024-11-02 18:56:39",0.08,0.00
"Maven – Installing Apache Maven","https://maven.apache.org/install.html","2024-11-02 18:56:39",23.60,0.39
"Maven – Download Apache Maven","https://maven.apache.org/download.html","2024-11-02 18:57:03",0.00,0.00
"Maven – Download Apache Maven","https://maven.apache.org/download.cgi","2024-11-02 18:57:03",620.38,10.34
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:00:04",0.28,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:00:05",0.13,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:00:05",0.08,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:00:05",9.37,0.16
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:00:14",0.05,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:00:14",0.17,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:00:14",3.46,0.06
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:00:18",0.06,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:00:18",0.71,0.01
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:00:19",0.14,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:00:19",0.10,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:00:19",0.12,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:00:19",706.11,11.77
"git@github.com: Permission denied (publickey). Could not read from remote repository. Please make sure you have the correct access rights and the repository exists. - Search","https://www.bing.com/search?q=git%40github.com%3A+Permission+denied+(publickey).+Could+not+read+from+remote+repository.+Please+make+sure+you+have+the+correct+access+rights+and+the+repository+exists.&cvid=412a8079a22c40e38e65373148815799&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDExMDdqMGo0qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:07:23",472.58,7.88
"","https://www.bing.com/ck/a?!&&p=dd129eac1e2235c15662cf350840186d77c6e529a140ad60f4e3290e6427889eJmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=git%40github.com%3a+Permission+denied+(publickey).+Could+not+read+from+remote+repository.+Please+make+sure+you+have+the+correct+access+rights+and+the+repository+exists.&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvNTc3MzQ2NjkvZ2l0Z2l0aHViLWNvbS1wZXJtaXNzaW9uLWRlbmllZC1wdWJsaWNrZXk&ntb=1","2024-11-02 19:07:25",0.02,0.00
"git@github.com: Permission denied (publickey). Could not read from remote repository. Please make sure you have the correct access rights and the repository exists. - Search","https://www.bing.com/search?q=git%40github.com%3A+Permission+denied+(publickey).+Could+not+read+from+remote+repository.+Please+make+sure+you+have+the+correct+access+rights+and+the+repository+exists.&cvid=412a8079a22c40e38e65373148815799&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDExMDdqMGo0qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:07:25",0.35,0.01
"git@github.com: Permission denied (publickey) - Stack Overflow","https://stackoverflow.com/questions/57734669/gitgithub-com-permission-denied-publickey","2024-11-02 19:07:26",818.83,13.65
"","https://www.bing.com/ck/a?!&&p=dd129eac1e2235c15662cf350840186d77c6e529a140ad60f4e3290e6427889eJmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=git%40github.com%3a+Permission+denied+(publickey).+Could+not+read+from+remote+repository.+Please+make+sure+you+have+the+correct+access+rights+and+the+repository+exists.&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvNTc3MzQ2NjkvZ2l0Z2l0aHViLWNvbS1wZXJtaXNzaW9uLWRlbmllZC1wdWJsaWNrZXk&ntb=1","2024-11-02 19:11:32",0.02,0.00
"git@github.com: Permission denied (publickey). Could not read from remote repository. Please make sure you have the correct access rights and the repository exists. - Search","https://www.bing.com/search?q=git%40github.com%3A+Permission+denied+(publickey).+Could+not+read+from+remote+repository.+Please+make+sure+you+have+the+correct+access+rights+and+the+repository+exists.&cvid=412a8079a22c40e38e65373148815799&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDExMDdqMGo0qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:11:32",0.30,0.01
"git@github.com: Permission denied (publickey) - Stack Overflow","https://stackoverflow.com/questions/57734669/gitgithub-com-permission-denied-publickey","2024-11-02 19:11:32",3.83,0.06
"ssh - Git: How to solve Permission denied (publickey) error when using Git? - Stack Overflow","https://stackoverflow.com/questions/2643502/how-to-solve-permission-denied-publickey-error-when-using-git/42641637#42641637","2024-11-02 19:11:36",0.00,0.00
"ssh - Git: How to solve Permission denied (publickey) error when using Git? - Stack Overflow","https://stackoverflow.com/questions/2643502/git-how-to-solve-permission-denied-publickey-error-when-using-git/42641637#42641637","2024-11-02 19:11:36",461.26,7.69
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:12:05",0.10,0.00
"Your profile","https://github.com/settings/profile","2024-11-02 19:12:05",0.15,0.00
"Your profile","https://github.com/settings/profile","2024-11-02 19:12:05",10.87,0.18
"Your profile","https://github.com/settings/profile","2024-11-02 19:12:16",0.03,0.00
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:16",0.13,0.00
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:16",4.52,0.08
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:21",0.01,0.00
"Add new SSH key","https://github.com/settings/ssh/new","2024-11-02 19:12:21",0.08,0.00
"Add new SSH key","https://github.com/settings/ssh/new","2024-11-02 19:12:21",19.77,0.33
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:41",0.14,0.00
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:41",0.20,0.00
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:41",0.08,0.00
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:12:41",32.35,0.54
"SSH and GPG keys","https://github.com/settings/keys","2024-11-02 19:13:13",0.08,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:13:13",0.10,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:13:14",7.40,0.12
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-02 19:13:21",0.05,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:13:21",0.16,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:13:21",1.96,0.03
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:13:23",0.06,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-02 19:13:23",0.73,0.01
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:13:24",0.15,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:13:24",0.19,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:13:24",0.13,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-02 19:13:24",17577.06,292.95
"spring initializer - Search","https://www.bing.com/search?q=spring+initializer&cvid=4cfd3b07ca2945cd911a451644634efb&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQRRg5MgYIAhAuGEAyBggDEC4YQDIGCAQQLhhAMgYIBRAAGEAyBggGEC4YQDIGCAcQLhhAMgYICBBFGDzSAQc5OTRqMGo5qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:15:16",420.62,7.01
"","https://www.bing.com/ck/a?!&&p=1c920ab3c156d939389d4332269efce1f39c97274d3fcd63ce520fc0ba48f77aJmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=spring+initializer&u=a1aHR0cHM6Ly9zdGFydC5zcHJpbmcuaW8v&ntb=1","2024-11-02 19:15:18",0.02,0.00
"spring initializer - Search","https://www.bing.com/search?q=spring+initializer&cvid=4cfd3b07ca2945cd911a451644634efb&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQRRg5MgYIAhAuGEAyBggDEC4YQDIGCAQQLhhAMgYIBRAAGEAyBggGEC4YQDIGCAcQLhhAMgYICBBFGDzSAQc5OTRqMGo5qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:15:18",0.77,0.01
"Spring Initializr","https://start.spring.io/","2024-11-02 19:15:18",12262.93,204.38
"how to add jdk in intellij - Search","https://www.bing.com/search?q=how+to+add+jdk+in+intellij&cvid=20e60277bd78408fae245804d3c55c35&gs_lcrp=EgRlZGdlKgcIABAAGPkHMgcIABAAGPkHMgYIARBFGDkyBggCEAAYQDIGCAMQABhAMgYIBBAAGEAyBggFEAAYQDIGCAYQABhAMgYIBxAAGEAyBggIEAAYQNIBCDk0NjJqMGo0qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:19:18",17223.72,287.06
"","https://www.bing.com/ck/a?!&&p=12316e267675c7e5d353cbfa5ec90844d81b26bbb4f0b8cbd2c94c91957e88e0JmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=how+to+add+jdk+in+intellij&u=a1aHR0cHM6Ly93d3cuYmFlbGR1bmcuY29tL2ludGVsbGlqLWNoYW5nZS1qYXZhLXZlcnNpb24&ntb=1","2024-11-02 19:19:33",0.02,0.00
"how to add jdk in intellij - Search","https://www.bing.com/search?q=how+to+add+jdk+in+intellij&cvid=20e60277bd78408fae245804d3c55c35&gs_lcrp=EgRlZGdlKgcIABAAGPkHMgcIABAAGPkHMgYIARBFGDkyBggCEAAYQDIGCAMQABhAMgYIBBAAGEAyBggFEAAYQDIGCAYQABhAMgYIBxAAGEAyBggIEAAYQNIBCDk0NjJqMGo0qAIIsAIB&FORM=ANAB01&PC=U531","2024-11-02 19:19:33",0.41,0.01
"How to Change the Java Version in an IntelliJ Project | Baeldung","https://www.baeldung.com/intellij-change-java-version","2024-11-02 19:19:34",1914.16,31.90
"mongodb download for windows 11 - Search","https://www.bing.com/search?q=mongodb+download+for+windows+11&qs=LS&pq=mongodb+dow&sk=LS1&sc=10-11&cvid=46F5748054334FF4858EB4B1CF45504A&FORM=QBRE&sp=2&ghc=2&lq=0","2024-11-02 19:22:16",69.82,1.16
"","https://www.bing.com/ck/a?!&&p=1b0b504f8ce7878a0e4c4cf3c4ce7932130398b61b66b33b8ca8cfd56eece05aJmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=mongodb+download+for+windows+11&u=a1aHR0cHM6Ly93d3cubW9uZ29kYi5jb20vdHJ5L2Rvd25sb2FkL2NvbW11bml0eT9tc29ja2lkPTA3ZGE2ZjQ2N2VkMDZjYjcxNmE1N2E2ZDdmYjI2ZDhj&ntb=1","2024-11-02 19:22:20",0.02,0.00
"mongodb download for windows 11 - Search","https://www.bing.com/search?q=mongodb+download+for+windows+11&qs=LS&pq=mongodb+dow&sk=LS1&sc=10-11&cvid=46F5748054334FF4858EB4B1CF45504A&FORM=QBRE&sp=2&ghc=2&lq=0","2024-11-02 19:22:20",1.17,0.02
"Download MongoDB Community Server | MongoDB","https://www.mongodb.com/try/download/community?msockid=07da6f467ed06cb716a57a6d7fb26d8c","2024-11-02 19:22:21",8.45,0.14
"MongoDB Community Server | MongoDB","https://www.mongodb.com/products/self-managed/community-edition","2024-11-02 19:22:29",5.26,0.09
"Try MongoDB Community Edition | MongoDB","https://mongodb.com/try/download/community-edition","2024-11-02 19:22:35",0.00,0.00
"Try MongoDB Community Edition | MongoDB","https://www.mongodb.com/try/download/community-edition","2024-11-02 19:22:35",2.16,0.04
"Download MongoDB Community Server | MongoDB","https://www.mongodb.com/try/download/community","2024-11-02 19:22:37",184.80,3.08
"mongodb tutorial javatpoint - Search","https://www.bing.com/search?q=mongodb+tutorial+javatpoint&qs=AS&pq=mongodb+tutorial&sk=HS1LS2AS2&sc=10-16&cvid=1AE4714D285C4C868314D2A4BDD164A0&FORM=QBRE&sp=6&ghc=1&lq=0","2024-11-02 19:23:26",1346.69,22.44
"","https://www.bing.com/ck/a?!&&p=ec378352246cf41dce985f0d1c457e637bb5ced27283c7a82cfd7e0bd16e4f2cJmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=mongodb+tutorial+javatpoint&u=a1aHR0cHM6Ly93d3cuamF2YXRwb2ludC5jb20vbW9uZ29kYi10dXRvcmlhbA&ntb=1","2024-11-02 19:23:28",0.02,0.00
"mongodb tutorial javatpoint - Search","https://www.bing.com/search?q=mongodb+tutorial+javatpoint&qs=AS&pq=mongodb+tutorial&sk=HS1LS2AS2&sc=10-16&cvid=1AE4714D285C4C868314D2A4BDD164A0&FORM=QBRE&sp=6&ghc=1&lq=0","2024-11-02 19:23:28",0.19,0.00
"MongoDB Tutorial: What It is and Features - javatpoint","https://www.javatpoint.com/mongodb-tutorial","2024-11-02 19:23:29",31.01,0.52
"NoSQL Databases - javatpoint","https://www.javatpoint.com/nosql-databases","2024-11-02 19:24:00",15.89,0.26
"MongoDB advantages over RDBMS - javatpoint","https://www.javatpoint.com/mongodb-advantages-over-rdbms","2024-11-02 19:24:15",9.59,0.16
"MongoDB Data Types - javatpoint","https://www.javatpoint.com/mongodb-data-types","2024-11-02 19:24:25",3.56,0.06
"How to install MongoDB on Windows - javatpoint","https://www.javatpoint.com/how-to-install-mongodb-on-windows","2024-11-02 19:24:29",62.47,1.04
"MongoDB Data Modeling - javatpoint","https://www.javatpoint.com/mongodb-data-modeling","2024-11-02 19:25:31",1549.90,25.83
"Try MongoDB Community Edition | MongoDB","https://www.mongodb.com/try/download/community-kubernetes-operator","2024-11-02 19:25:42",168.55,2.81
"Download MongoDB Community Server | MongoDB","https://www.mongodb.com/try/download/community","2024-11-02 19:28:30",0.14,0.00
"Download MongoDB Community Server | MongoDB","https://www.mongodb.com/try/download/community","2024-11-02 19:28:30",10471.61,174.53
"How to install Apache Maven on Windows 11/10/8/7 - YouTube","https://www.youtube.com/watch?v=Br98iO1K1SA","2024-11-02 19:28:33",29.67,0.49
"How to install Apache Maven on Windows 11/10/8/7 - YouTube","https://www.youtube.com/watch?v=Br98iO1K1SA","2024-11-02 19:29:03",0.02,0.00
"mongodb compass - YouTube","https://www.youtube.com/results?search_query=mongodb+compass+","2024-11-02 19:29:03",21.08,0.35
"Install mongoDB and MongoDB Compass and MongoDB Shell (mongosh) on Windows - YouTube","https://www.youtube.com/watch?v=jvaBaxlTqU8","2024-11-02 19:29:24",16617.49,276.96
"Install mongoDB and MongoDB Compass and MongoDB Shell (mongosh) on Windows - YouTube","https://www.youtube.com/watch?v=jvaBaxlTqU8","2024-11-02 19:35:28",11.70,0.20
"mongodb installation - YouTube","https://www.youtube.com/results?search_query=mongodb+installation","2024-11-02 19:35:40",4.72,0.08
"How to install MongoDB 7 on Windows 11 | Amit Thinks - YouTube","https://www.youtube.com/watch?v=1LiZRYzgM2o","2024-11-02 19:35:44",324.79,5.41
"To clean raw data and create a real-world dashboard or report. - YouTube","https://www.youtube.com/watch?v=AMYxwlKnyVA","2024-11-02 19:41:09",15911.96,265.20
"mongodb shell - Search","https://www.bing.com/search?q=mongodb+shell&qs=n&form=QBRE&sp=-1&lq=0&pq=mongodb+shell&sc=10-13&sk=&cvid=1B6B137FC765434B9803D4F824C4D045&ghsh=0&ghacc=0&ghpl=","2024-11-02 19:45:53",950.45,15.84
"","https://www.bing.com/ck/a?!&&p=f35a0c0fd5ba664b8c181b7c2f98c69c53c6d802d90d63859dfaf53ef5ac0633JmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=mongodb+shell&u=a1aHR0cHM6Ly93d3cubW9uZ29kYi5jb20vdHJ5L2Rvd25sb2FkL3NoZWxsP21zb2NraWQ9MDdkYTZmNDY3ZWQwNmNiNzE2YTU3YTZkN2ZiMjZkOGM&ntb=1","2024-11-02 19:45:56",0.02,0.00
"mongodb shell - Search","https://www.bing.com/search?q=mongodb+shell&qs=n&form=QBRE&sp=-1&lq=0&pq=mongodb+shell&sc=10-13&sk=&cvid=1B6B137FC765434B9803D4F824C4D045&ghsh=0&ghacc=0&ghpl=","2024-11-02 19:45:56",2.37,0.04
"MongoDB Shell Download | MongoDB","https://www.mongodb.com/try/download/shell?msockid=07da6f467ed06cb716a57a6d7fb26d8c","2024-11-02 19:45:58",12.89,0.21
"MongoDB Shell Download | MongoDB","https://www.mongodb.com/try/download/shell","2024-11-02 19:46:11",1445.36,24.09
"MongoDB Create Database - javatpoint","https://www.javatpoint.com/mongodb-create-database","2024-11-02 19:51:21",170.60,2.84
"How to Change the Java Version in an IntelliJ Project | Baeldung","https://www.baeldung.com/intellij-change-java-version","2024-11-02 19:52:01",15260.38,254.34
"MongoDB Drop Database - javatpoint","https://www.javatpoint.com/mongodb-drop-database","2024-11-02 19:54:11",9.21,0.15
"MongoDB Create Collection - javatpoint","https://www.javatpoint.com/mongodb-create-collection","2024-11-02 19:54:21",74.22,1.24
"MongoDB Drop Collection - javatpoint","https://www.javatpoint.com/mongodb-drop-collection","2024-11-02 19:55:35",10.34,0.17
"MongoDB Insert Documents - javatpoint","https://www.javatpoint.com/mongodb-insert-documents","2024-11-02 19:55:45",476.68,7.94
"chatgpt - Search","https://www.bing.com/search?q=chatgpt&qs=n&form=QBRE&sp=-1&ghc=1&lq=0&pq=chatgpt&sc=10-7&sk=&cvid=643BF286211546B4864258DD33A3B835&ghsh=0&ghacc=0&ghpl=","2024-11-02 20:01:43",14.49,0.24
"","https://www.bing.com/ck/a?!&&p=c2f68a5ce5360a10154730ceb26dd7017502b6fb794d5af716f1123967c16436JmltdHM9MTczMDUwNTYwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=chatgpt&u=a1aHR0cHM6Ly9vcGVuYWkuY29tL2NoYXRncHQvb3ZlcnZpZXcv&ntb=1","2024-11-02 20:01:45",0.02,0.00
"chatgpt - Search","https://www.bing.com/search?q=chatgpt&qs=n&form=QBRE&sp=-1&ghc=1&lq=0&pq=chatgpt&sc=10-7&sk=&cvid=643BF286211546B4864258DD33A3B835&ghsh=0&ghacc=0&ghpl=","2024-11-02 20:01:45",0.30,0.01
"ChatGPT | OpenAI","https://openai.com/chatgpt/overview/","2024-11-02 20:01:46",14.60,0.24
"ChatGPT","https://chatgpt.com/","2024-11-02 20:01:56",0.68,0.01
"ChatGPT","https://chatgpt.com/","2024-11-02 20:01:56",14665.06,244.42
"MongoDB Data Modeling - javatpoint","https://www.javatpoint.com/mongodb-data-modeling","2024-11-02 20:03:42",2.75,0.05
